Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Five-Headed Dragon	LC03	FiveHeadedDragon1	Dragon/Fusion/Effect	Dark	12	5000	5000			5 Dragon-Type monsters. Must be Fusion Summoned, and cannot be Special Summoned by other ways. This card cannot be destroyed by battle with a DARK , EARTH, WATER, FIRE, or WIND monster.
Guardian Eatos	LC03	GuardianEatos1	Fairy/Effect	Wind	8	2500	2000			If you have no monsters in your Graveyard, you can Special Summon this card (from your hand). You can send 1 Equip Spell Card equipped to this card to the Graveyard, then target up to 3 monsters in your opponent's Graveyard; banish those targets, and if you do, this card gains 500 ATK for each monster banished by this effect, until the End Phase.
The Seal of Orichalcos	LC03	TheSealofOrichalcos	Field Spell							All monsters you control gain 500 ATK. Once per turn, this card cannot be destroyed by card effects. While you control 2 or more face-up Attack Position monsters, your opponent cannot target your monster(s) with the lowest ATK for an attack. When this card is activated: Destroy all Special Summoned monsters you control. You cannot Special Summon monsters from your Extra Deck. You can only activate "The Seal of Orichalcos" once per Duel.
Ancient City - Rainbow Ruins	LCGX	AncientCityRainbowRuins1	Field Spell							You must have this many "Crystal Beast" cards in your Spell & Trap Card Zone to activate and resolve these effects: *1+: This card cannot be destroyed by a card effects. *2+: Once per turn, you can halve the Battle Damage you take. *3+: When a Spell/Trap Card is activated: You can send 1 "Crystal Beast" monster you control to the Graveyard; negate the activation and destroy it. *4+: Once per turn, during your Main Phase: You can draw 1 card. *5+: Once per turn, during your Main Phase: You can target 1 "Crystal Beast" card in your Spell & Trap Card Zone; Special Summon that target.
Armityle the Chaos Phantom	LCGX	ArmityletheChaosPhantom1	Fiend/Fusion/Effect	Dark	12	0	0			"Uria, Lord of Searing Flames" + "Hamon, Lord of Striking Thunder" + "Ravial, Lord of Phantasms". Must first be Special Summoned (from your Extra Deck) by banishing the above cards you control. (You do not use "Polymerization"). This card cannot be destroyed by battle. This card gains 10,000 ATK during your turn only.
Aurkus, Lightsworn Druid	LCGX	AurkusLightswornDruid1	Beast-Warrior/Effect	Light	3	1200	1800			"Lightsworn" monsters (everywhere) cannot be targeted by Spells, Traps, or card effects. During each of your End Phases: Send the top 2 cards of your Deck to the Graveyard. You must control this face-up card to activate and to resolve this effect.
Banisher of the Radiance	LCGX	BanisheroftheRadiance1	Fairy/Effect	Light	3	1600	0			Any card sent to the Graveyard is banished instead.
Bubble Shuffle	LCGX	BubbleShuffle1	Quick-Play Spell							Target 1 face-up Attack Position "Elemental HERO Bubbleman" you control and 1 face-up Attack Position monster your opponent controls; change both those targets to Defense Position, then Tribute that "Elemental HERO Bubbleman", then Special Summon 1 "Elemental HERO" monster from your hand.
Burst Return	LCGX	BurstReturn1	Normal Spell							If you control a face-up "Elemental HERO Burstinatrix": Return all face-up "Elemental HERO" monsters on the field to the hand, except "Elemental HERO Burstinatrix".
Card Blocker	LCGX	CardBlocker1	Warrior/Effect	Earth	3	400	400			When this card is Summoned: Change it to Defense Position. When a face-up monster you control is targetted for an attack: You can change the target to this card. When this card is targeted for an attack: You can choose a number from 1 to 3, then send that many cards from the top of your Deck to the Graveyard; this card gains 500 DEF for each card sent, until the End Phase.
Card Ejector	LCGX	CardEjector1	Spellcaster/Effect	Earth	3	400	400			Once per turn: You can target 1 card in your opponent's Graveyard; banish that target.
Chamberlain of the Six Samurai	LCGX	ChamberlainoftheSixSamurai1	Warrior	Earth	3	200	2000			The Six Samurai are supported from the shadows by this silent and mysterious warrior. His past is unknown to them, but his countless scars are proof of his experience.
Change of Hero - Reflector Ray	LCGX	ChangeofHeroReflectorRay1	Normal Trap							When an "Elemental HERO" Fusion Monster you control is destroyed by battle and sent to the Graveyard: Inflict damage to your opponent equal to its original Level x 300.
Chimeratech Overdragon	LCGX	ChimeratechOverdragon1	Machine/Fusion/Effect	Dark	9	?	?			"Cyber Dragon" + 1 or more Machine-Type monsters. Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card is Fusion Summoned: Send all other cards you control to the Graveyard. The original ATK and DEF of this card each become 800 x the number of Fusion Material Monsters used for its Fusion Summon. Each turn, this card can attack your opponent's monsters a number of times equal to the number of Fusion Material Monsters used for its Fusion Summon.
Clay Charge	LCGX	ClayCharge1	Normal Trap							When an "Elemental HERO Clayman" you control is targeted for an attack (even if it is face-down, but reveal it to your opponent in that case): Destroy the attacking monster and that "Elemental HERO Clayman", and inflict 800 damage to your opponent.
Clear Vice Dragon	LCGX	ClearViceDragon1	Dragon/Effect	Dark	8	?	0			You are unaffected by the effects of "Clear World". If this card attacks an opponent's monster, the ATK of this card becomes twice the ATK of the attack target, during damage calculation only. If this card would be destroyed by an opponent's card effect, you can discard 1 card instead.
Clear World	LCGX	ClearWorld1	Field Spell							During each of your End Phases, pay 500 Life Points or destroy this card. Each player receives certain effects, depending on the monster Attributes they control. *LIGHT: Play with your hand revealed at all times. *DARK: If you control 2 or more monsters, you cannot declare an attack. *EARTH: During your Standby Phase: Target 1 face-up Defense Position monster you control; destroy it. *WATER: During your End Phase, discard 1 card . *FIRE: During your End Phase, take 1000 damage. *WIND: You must pay 500 Life Points to activate a Spell Card.
Clock Tower Prison	LCGX	ClockTowerPrison1	Field Spell							During each of your opponent's Standby Phases: Place 1 Clock Counter on this card. While there are 4 or more Clock Counters on this card, you do not take any Battle Damage. When this card with 4 or more Clock Counters is destroyed and sent to the Graveyard: Special Summon 1 "Destiny HERO - Dreadmaster" from your hand or Deck.
Cold Enchanter	LCGX	ColdEnchanter1	Aqua/Effect	Water	4	1600	1200			You can discard 1 card to target 1 face-up monster on the field; place an Ice Counter on that target. This card gains 300 ATK for each Ice Counter on the field.
Crystal Abundance	LCGX	CrystalAbundance1	Normal Spell							Send 4 "Crystal Beast" cards from your Spell & Trap Card Zone to the Graveyard; send all cards on the field to the Graveyard, then Special Summon as many "Crystal Beast" monsters as possible from your Graveyard, up to the number of cards your opponent controlled that were sent to the Graveyard by this card's effect.
Crystal Beacon	LCGX	CrystalBeacon1	Normal Spell							Special Summon 1 "Crystal Beast" monster from your Deck. You must have 2 or more "Crystal Beast" cards in your Spell & Trap Card Zone to activate and to resolve this effect.
Crystal Beast Amber Mammoth	LCGX	CrystalBeastAmberMammoth1	Beast/Effect	Earth	4	1700	1600			When another face-up "Crystal Beast" monster you control is targeted for an attack: You can make this card the attack target instead. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Amethyst Cat	LCGX	CrystalBeastAmethystCat1	Beast/Effect	Earth	3	1200	400			This card can attack your opponent directly, but when it uses this effect, any Battle Damage it inflicts to your opponent is halved. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Cobalt Eagle	LCGX	CrystalBeastCobaltEagle1	Winged Beast/Effect	Wind	4	1400	800			Once per turn: You can target 1 face-up "Crystal Beast" card you control; return that target to the top of the Deck. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Emerald Tortoise	LCGX	CrystalBeastEmeraldTortoise1	Aqua/Effect	Water	3	600	2000			Once per turn: You can target 1 monster you control that attacked this turn; change that target to Defense Position. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Ruby Carbuncle	LCGX	CrystalBeastRubyCarbuncle1	Fairy/Effect	Light	3	300	300			When this card is Special Summoned: You can Special Summon as many "Crystal Beast" cards as possible from your Spell & Trap Card Zone. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Sapphire Pegasus	LCGX	CrystalBeastSapphirePegasus1	Beast/Effect	Wind	4	1800	1200			When this card is Summoned: You can place 1 "Crystal Beast" monster from your hand, Deck, or Graveyard face-up in your Spell & Trap Card Zone as a Continuous Spell Card. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Topaz Tiger	LCGX	CrystalBeastTopazTiger1	Beast/Effect	Earth	4	1600	1000			If this card attacks an opponent's monster, it gains 400 ATK during the Damage Step only. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Blessing	LCGX	CrystalBlessing1	Normal Spell							Target up to 2 "Crystal Beast" monsters in your Graveyard; place those targets face-up in your Spell & Trap Card Zone as Continuous Spell Cards.
Crystal Pair	LCGX	CrystalPair1	Normal Trap							When a "Crystal Beast" monster you control is destroyed by battle and sent to the Graveyard: Place 1 "Crystal Beast" monster from your Deck face-up in your Spell & Trap Card Zone as a Continuous Spell Card, then you take no Battle Damage for the rest of this turn.
Crystal Promise	LCGX	CrystalPromise1	Normal Spell							Target 1 "Crystal Beast" card in your Spell & Trap Card Zone; Special Summon that target.
Crystal Raigeki	LCGX	CrystalRaigeki1	Normal Trap							Send 1 "Crystal Beast" card from your Spell & Trap Card Zone to the Graveyard to target 1 card your opponent controls; destroy that target.
Crystal Release	LCGX	CrystalRelease1	Equip Spell							Equip only to a "Crystal Beast" monster. It gains 800 ATK. When this card is sent from the field to the Graveyard: You can place 1 "Crystal Beast" monster from your Deck face-up in your Spell & Trap Card Zone as a Continuous Spell Card.
Crystal Tree	LCGX	CrystalTree1	Continuous Spell							Each time a "Crystal Beast" monster(s) is placed in either player's Spell & Trap Card Zone: Place 1 Crystal Counter on this card. You can send this card to the Graveyard; take a number of "Crystal Beast" monsters from your Deck equal to the number of Crystal Counters that were on this card, then place those monsters face-up in your Spell & Trap Card Zone as Continuous Spell Cards.
Cunning of the Six Samurai	LCGX	CunningoftheSixSamurai1	Quick-Play Spell							Send 1 face-up "Six Samurai" monster you control to the Graveyard, then target 1 "Six Samurai" monster in either player's Graveyard; Special Summon that target.
Cyber End Dragon	LCGX	CyberEndDragon1	Machine/Fusion/Effect	Light	10	4000	2800			"Cyber Dragon" + "Cyber Dragon" + "Cyber Dragon". A Fusion Summon of this card can only be done with the above Fusion Material Monsters. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Cyber Phoenix	LCGX	CyberPhoenix1	Machine/Effect	Fire	4	1200	1600			While this card is in face-up Attack Position, negate any Spell/Trap effects that target exactly 1 Machine-Type monster you control. When this face-up card is destroyed by battle and sent to the Graveyard: You can draw 1 card.
